МБОУ СОШ 34 г. Махачкала
МБОУ СОШ 36 г. Махачкала
МБОУ СОШ 40 г. Махачкала
МБОУ СОШ 42 г. Махачкала
МБОУ СОШ 43 г. Махачкала
МБОУ СОШ 44 г. Махачкала
МБОУ СОШ 45 г. Махачкала
МБОУ СОШ 46_г. Махачкала
МБОУ СОШ 47 г. Махачкала
МБОУ СОШ 48_г. Махачкала
МБОУ СОШ 5 с. Нижнее Казанище
МБОУ СОШ 53 г. Махачкала
МБОУ СОШ 55_г. Махачкала
МБОУ СОШ 58_г. Махачкала
МБОУ СОШ 6 г. Каспийск
МБОУ СОШ 6 г. Дербент
МБОУ СОШ 60 г. Махачкала
МБОУ СОШ 8 г. Дербент
МБОУ СОШ 9 г. Дербент
МБОУ СОШ № 11 Г. КАСПИЙСКА
МБОУ СОШ № 14
МБОУ СОШ № 2 Г. КАСПИЙСКА
МБОУ СОШ № 2 г. Буйнакск
МБОУ СОШ № 20 Г.ДЕРБЕНТ РД
МБОУ СОШ № 21 Г.ДЕРБЕНТ РД
МБОУ СОШ № 21 г.Махачкала
МБОУ СОШ № 3 Г. КАСПИЙСКА
МБОУ СОШ № 3 Г.ДЕРБЕНТ РД
МБОУ СОШ № 4 ДАГЕСТАНСКИЕ ОГНИ
МБОУ СОШ № 4
МБОУ СОШ № 4 г. Буйнакск
МБОУ СОШ № 49
МБОУ СОШ № 6 ДАГЕСТАНСКИЕ ОГНИ
МБОУ СОШ № 9 Г. КАСПИЙСКА
МБОУ СОШ № 9 г. Буйнакск
МБОУ СОШ №1 ДАГЕСТАНСКИЕ ОГНИ
МБОУ СОШ №11 Г.ДЕРБЕНТ РД
МБОУ СОШ №12 г. Махачкала
МБОУ СОШ №13
МБОУ СОШ №14 Дербент
МБОУ СОШ №15
МБОУ СОШ №19 г. Махачкала
МБОУ СОШ №19 Дербент
МБОУ СОШ №19
МБОУ СОШ №2 ДАГЕСТАНСКИЕ ОГНИ
МБОУ СОШ №2 г. Махачкала
МБОУ СОШ №2
МБОУ СОШ №20 г. Махачкала
МБОУ СОШ №26 г. Махачкала
МБОУ СОШ №27 г. Махачкала
МБОУ СОШ №3 ДАГЕСТАНСКИЕ ОГНИ
МБОУ СОШ №41 г. Махачкала
МБОУ СОШ №5 ДАГЕСТАНСКИЕ ОГНИ
МБОУ СОШ №5 Каспийск
МБОУ СОШ №50 г. Махачкала
МБОУ СОШ №59 г. Махачкала
МБОУ СОШ №6 г. Махачкала
МБОУ СОШ №6 Каспийск
МБОУ СОШ №61 г. Махачкала
МБОУ СОШ №7 ДАГЕСТАНСКИЕ ОГНИ
МБОУ СОШ №8 ДАГЕСТАНСКИЕ ОГНИ
МБОУ СОШ №9 Г.ДЕРБЕНТ РД
МБОУ Специальная ОШИ 1 вида_г. Махачкала
МБОУ Специальная ОШИ IV вида Махачкала
МБОУ СШ_4 г. Дербент
МБОУ ТЛИБИШИНСКАЯ СОШ
МБОУ Чиркейская Гимназия
МБОУ ШИ для детей сирот_г_Махачкала
МБОУ Школа-интернат II вида г.Махачкала
